session_id,user_id,session_date,page_views,session_duration_sec,bounced,device,channel
S004765,U1067,2023-10-21,6,1241,0,desktop,direct
S004766,U1068,2023-12-08,2,940,0,desktop,paid_search
S004767,U1068,2023-11-02,8,454,0,desktop,paid_search
S004768,U1068,2023-12-12,1,18,1,desktop,paid_search
S004769,U1068,2023-11-26,8,1244,0,desktop,paid_search
S004770,U1069,2023-05-21,1,17,1,desktop,social_media
S004771,U1069,2023-12-31,12,1299,0,desktop,social_media
S004772,U1069,2023-09-15,1,17,1,desktop,social_media
S004773,U1069,2023-07-30,13,578,0,desktop,social_media
S004774,U1069,2023-12-23,1,21,1,desktop,social_media
S004775,U1070,2023-08-21,1,12,1,desktop,social_media
S004776,U1070,2023-08-12,13,155,0,desktop,social_media
S004777,U1071,2023-10-09,1,23,1,mobile,paid_search
S004778,U1071,2023-08-09,11,65,0,mobile,paid_search
S004779,U1072,2023-10-16,2,906,0,desktop,paid_search
S004780,U1072,2023-10-15,9,355,0,desktop,paid_search
S004781,U1072,2023-10-20,14,312,0,desktop,paid_search
S004782,U1072,2023-11-18,8,835,0,desktop,paid_search
S004783,U1073,2023-11-13,15,1360,0,desktop,email
S004784,U1073,2023-08-29,1,32,1,desktop,email
S004785,U1073,2023-09-09,15,1416,0,desktop,email
S004786,U1073,2023-09-23,6,955,0,desktop,email
S004787,U1073,2023-08-04,1,37,1,desktop,email
S004788,U1074,2023-09-25,1,13,1,mobile,organic_search
S004789,U1074,2023-12-09,6,477,0,mobile,organic_search
S004790,U1074,2023-10-27,1,28,1,mobile,organic_search
S004791,U1074,2023-09-23,1,21,1,mobile,organic_search
S004792,U1074,2023-10-29,9,1669,0,mobile,organic_search
S004793,U1074,2023-12-11,11,990,0,mobile,organic_search
S004794,U1074,2023-10-19,5,980,0,mobile,organic_search
S004795,U1074,2023-09-30,6,1779,0,mobile,organic_search
S004796,U1075,2023-09-14,1,40,1,mobile,social_media
S004797,U1075,2023-08-02,4,95,0,mobile,social_media
S004798,U1075,2023-12-23,1,41,1,mobile,social_media
S004799,U1075,2023-09-13,1,45,1,mobile,social_media
S004800,U1075,2023-10-15,4,284,0,mobile,social_media
S004801,U1075,2023-08-14,10,581,0,mobile,social_media
S004802,U1075,2023-11-30,1,52,1,mobile,social_media
S004803,U1075,2023-10-17,13,886,0,mobile,social_media
S004804,U1076,2023-04-13,3,554,0,mobile,direct
S004805,U1077,2023-10-20,14,1428,0,tablet,email
S004806,U1077,2023-12-30,12,1077,0,tablet,email
S004807,U1077,2023-12-30,1,11,1,tablet,email
S004808,U1077,2023-11-08,14,1194,0,tablet,email
S004809,U1077,2023-12-02,2,1045,0,tablet,email
S004810,U1078,2023-10-11,1,29,1,desktop,paid_search
S004811,U1078,2023-12-19,6,1485,0,desktop,paid_search
S004812,U1078,2023-12-29,1,22,1,desktop,paid_search
S004813,U1078,2023-12-07,15,1292,0,desktop,paid_search
S004814,U1079,2023-03-17,11,461,0,tablet,organic_search
S004815,U1079,2023-06-01,15,748,0,tablet,organic_search
S004816,U1079,2023-07-28,5,1150,0,tablet,organic_search
S004817,U1079,2023-07-16,8,1211,0,tablet,organic_search
S004818,U1079,2023-02-04,3,1217,0,tablet,organic_search
S004819,U1079,2023-04-07,1,12,1,tablet,organic_search
S004820,U1080,2023-10-13,13,208,0,mobile,email
S004821,U1080,2023-04-09,10,963,0,mobile,email
S004822,U1080,2023-04-26,1,23,1,mobile,email
S004823,U1080,2023-06-07,2,585,0,mobile,email
S004824,U1081,2023-12-12,6,1376,0,desktop,organic_search
S004825,U1082,2023-05-07,1,25,1,tablet,social_media
S004826,U1082,2023-11-29,1,26,1,tablet,social_media
S004827,U1082,2023-11-22,12,1618,0,tablet,social_media
S004828,U1082,2023-05-23,1,54,1,tablet,social_media
S004829,U1082,2023-06-10,12,1611,0,tablet,social_media
S004830,U1082,2023-01-23,9,1733,0,tablet,social_media
S004831,U1082,2023-05-10,7,264,0,tablet,social_media
S004832,U1082,2023-03-06,5,1238,0,tablet,social_media
S004833,U1083,2023-09-24,7,790,0,tablet,organic_search
S004834,U1083,2023-12-29,13,396,0,tablet,organic_search
S004835,U1083,2023-09-27,12,1230,0,tablet,organic_search
S004836,U1083,2023-09-26,5,412,0,tablet,organic_search
S004837,U1083,2023-10-14,1,12,1,tablet,organic_search
S004838,U1084,2023-07-09,5,331,0,desktop,social_media
S004839,U1084,2023-08-29,12,980,0,desktop,social_media
S004840,U1084,2023-07-24,2,301,0,desktop,social_media
S004841,U1085,2023-11-08,14,673,0,desktop,organic_search
S004842,U1085,2023-12-19,13,189,0,desktop,organic_search
S004843,U1085,2023-10-13,2,410,0,desktop,organic_search
S004844,U1085,2023-11-09,1,21,1,desktop,organic_search
S004845,U1086,2023-10-05,1,20,1,mobile,social_media
S004846,U1086,2023-10-19,1,36,1,mobile,social_media
S004847,U1086,2023-10-05,13,1724,0,mobile,social_media
S004848,U1086,2023-10-13,1,43,1,mobile,social_media
S004849,U1086,2023-12-22,12,1147,0,mobile,social_media
S004850,U1086,2023-12-06,11,735,0,mobile,social_media
S004851,U1086,2023-11-18,1,48,1,mobile,social_media
S004852,U1087,2023-10-26,11,1773,0,desktop,organic_search
S004853,U1087,2023-10-25,1,26,1,desktop,organic_search
S004854,U1087,2023-12-06,1,11,1,desktop,organic_search
S004855,U1087,2023-08-23,8,1642,0,desktop,organic_search
S004856,U1088,2023-06-14,3,1691,0,desktop,email
S004857,U1088,2023-11-15,1,13,1,desktop,email
S004858,U1088,2023-07-19,10,291,0,desktop,email
S004859,U1088,2023-10-12,12,1249,0,desktop,email
S004860,U1088,2023-11-20,4,168,0,desktop,email
S004861,U1088,2023-10-01,1,24,1,desktop,email
S004862,U1088,2023-12-12,1,13,1,desktop,email
S004863,U1088,2023-09-29,10,211,0,desktop,email
S004864,U1089,2023-11-07,10,251,0,desktop,organic_search
S004865,U1089,2023-11-30,1,45,1,desktop,organic_search
S004866,U1089,2023-11-14,2,935,0,desktop,organic_search
S004867,U1089,2023-12-29,5,346,0,desktop,organic_search
S004868,U1090,2023-04-02,11,965,0,mobile,paid_search
S004869,U1090,2023-03-24,12,1179,0,mobile,paid_search
S004870,U1090,2023-03-29,7,1003,0,mobile,paid_search
S004871,U1090,2023-05-11,15,751,0,mobile,paid_search
S004872,U1091,2023-10-30,14,115,0,tablet,organic_search
S004873,U1092,2023-12-28,3,720,0,mobile,referral
S004874,U1093,2023-11-25,3,1468,0,desktop,organic_search
S004875,U1093,2023-04-10,14,261,0,desktop,organic_search
S004876,U1093,2023-08-15,10,1386,0,desktop,organic_search
S004877,U1094,2023-03-08,13,1298,0,desktop,paid_search
S004878,U1094,2023-02-20,7,700,0,desktop,paid_search
S004879,U1094,2023-08-20,14,1092,0,desktop,paid_search
S004880,U1094,2023-07-05,6,386,0,desktop,paid_search
S004881,U1094,2023-03-22,4,1289,0,desktop,paid_search
S004882,U1094,2023-11-29,6,1065,0,desktop,paid_search
S004883,U1095,2023-10-09,1,28,1,tablet,referral
S004884,U1095,2023-11-23,2,703,0,tablet,referral
S004885,U1096,2023-12-21,1,37,1,desktop,organic_search
S004886,U1096,2023-12-20,1,48,1,desktop,organic_search
S004887,U1096,2023-10-28,1,26,1,desktop,organic_search
S004888,U1096,2023-11-22,12,759,0,desktop,organic_search
S004889,U1096,2023-11-02,10,623,0,desktop,organic_search
S004890,U1096,2023-12-28,1,34,1,desktop,organic_search
S004891,U1096,2023-11-06,1,19,1,desktop,organic_search
S004892,U1097,2023-11-09,1,30,1,mobile,email
S004893,U1097,2023-10-22,7,695,0,mobile,email
S004894,U1097,2023-12-19,1,46,1,mobile,email
S004895,U1097,2023-10-23,10,1522,0,mobile,email
S004896,U1097,2023-09-10,2,892,0,mobile,email
S004897,U1098,2023-10-23,15,1317,0,tablet,social_media
S004898,U1098,2023-12-18,14,94,0,tablet,social_media
S004899,U1098,2023-10-09,1,13,1,tablet,social_media
S004900,U1098,2023-10-30,3,862,0,tablet,social_media
S004901,U1099,2023-12-19,10,1143,0,desktop,organic_search
S004902,U1099,2023-12-07,1,50,1,desktop,organic_search
S004903,U1099,2023-12-06,1,51,1,desktop,organic_search
S004904,U1099,2023-09-26,9,1080,0,desktop,organic_search
S004905,U1099,2023-12-25,10,457,0,desktop,organic_search
S004906,U1100,2023-10-23,10,1386,0,desktop,social_media
S004907,U1100,2023-05-09,5,377,0,desktop,social_media
S004908,U1100,2023-10-12,1,54,1,desktop,social_media
S004909,U1100,2023-08-03,6,1546,0,desktop,social_media
S004910,U1100,2023-06-05,12,1431,0,desktop,social_media
S004911,U1100,2023-10-10,8,669,0,desktop,social_media
S004912,U1100,2023-06-02,1,36,1,desktop,social_media
S004913,U1101,2023-10-02,15,1142,0,desktop,paid_search
S004914,U1101,2023-10-18,1,29,1,desktop,paid_search
S004915,U1101,2023-09-02,1,12,1,desktop,paid_search
S004916,U1102,2023-07-21,12,858,0,desktop,organic_search
S004917,U1102,2023-06-17,14,825,0,desktop,organic_search
S004918,U1102,2023-11-17,1,12,1,desktop,organic_search
S004919,U1102,2023-06-24,5,1536,0,desktop,organic_search
S004920,U1102,2023-10-27,10,1459,0,desktop,organic_search
S004921,U1102,2023-06-24,1,11,1,desktop,organic_search
S004922,U1102,2023-10-26,1,34,1,desktop,organic_search
S004923,U1103,2023-10-08,15,655,0,tablet,organic_search
S004924,U1103,2023-11-03,15,1146,0,tablet,organic_search
S004925,U1103,2023-11-01,2,1641,0,tablet,organic_search
S004926,U1103,2023-08-21,7,554,0,tablet,organic_search
S004927,U1103,2023-11-14,10,425,0,tablet,organic_search
S004928,U1104,2023-09-23,4,1013,0,mobile,organic_search
S004929,U1104,2023-12-04,2,1439,0,mobile,organic_search
S004930,U1104,2023-12-24,6,1466,0,mobile,organic_search
S004931,U1104,2023-12-11,1,28,1,mobile,organic_search
S004932,U1104,2023-08-31,1,23,1,mobile,organic_search
S004933,U1105,2023-10-06,1,43,1,desktop,paid_search
S004934,U1105,2023-08-17,13,310,0,desktop,paid_search
S004935,U1105,2023-10-27,14,349,0,desktop,paid_search
S004936,U1105,2023-05-30,1,55,1,desktop,paid_search
S004937,U1106,2023-09-27,14,313,0,desktop,organic_search
S004938,U1106,2023-10-02,1,22,1,desktop,organic_search
S004939,U1106,2023-07-16,12,1450,0,desktop,organic_search
S004940,U1106,2023-07-05,4,889,0,desktop,organic_search
S004941,U1106,2023-10-27,5,140,0,desktop,organic_search
S004942,U1106,2023-12-27,2,1541,0,desktop,organic_search
S004943,U1106,2023-06-04,14,1313,0,desktop,organic_search
S004944,U1106,2023-11-26,14,730,0,desktop,organic_search
S004945,U1107,2023-11-19,10,893,0,mobile,paid_search
S004946,U1107,2023-12-18,10,77,0,mobile,paid_search
S004947,U1107,2023-11-13,5,1740,0,mobile,paid_search
S004948,U1107,2023-11-14,2,1260,0,mobile,paid_search
S004949,U1107,2023-11-19,8,289,0,mobile,paid_search
S004950,U1107,2023-12-18,1,48,1,mobile,paid_search
S004951,U1107,2023-12-16,5,1469,0,mobile,paid_search
S004952,U1108,2023-07-30,13,1078,0,mobile,social_media
S004953,U1108,2023-06-25,15,1280,0,mobile,social_media
S004954,U1108,2023-04-12,8,66,0,mobile,social_media
S004955,U1108,2023-12-24,8,813,0,mobile,social_media
S004956,U1108,2023-12-19,4,178,0,mobile,social_media
S004957,U1108,2023-03-21,3,1715,0,mobile,social_media
S004958,U1108,2023-04-14,12,1640,0,mobile,social_media
S004959,U1109,2023-10-18,5,533,0,mobile,referral
S004960,U1109,2023-11-24,7,1776,0,mobile,referral
S004961,U1109,2023-10-08,14,894,0,mobile,referral
S004962,U1109,2023-10-29,1,20,1,mobile,referral
S004963,U1109,2023-11-01,10,362,0,mobile,referral
S004964,U1110,2023-08-11,7,751,0,tablet,paid_search
S004965,U1110,2023-09-26,1,26,1,tablet,paid_search
S004966,U1111,2023-11-15,13,662,0,tablet,paid_search
S004967,U1112,2023-10-04,13,147,0,mobile,paid_search
S004968,U1112,2023-12-22,2,1653,0,mobile,paid_search
S004969,U1112,2023-12-12,9,869,0,mobile,paid_search
S004970,U1113,2023-11-21,13,154,0,mobile,email
S004971,U1113,2023-12-02,3,1588,0,mobile,email
S004972,U1113,2023-10-13,15,96,0,mobile,email
S004973,U1113,2023-10-02,15,173,0,mobile,email
S004974,U1113,2023-12-02,7,859,0,mobile,email
S004975,U1113,2023-11-16,3,1735,0,mobile,email
S004976,U1113,2023-09-30,12,993,0,mobile,email
S004977,U1114,2023-10-26,5,264,0,tablet,organic_search
S004978,U1114,2023-10-07,6,757,0,tablet,organic_search
S004979,U1115,2023-09-05,10,1186,0,mobile,referral
S004980,U1115,2023-10-08,3,1054,0,mobile,referral
S004981,U1115,2023-12-25,10,1379,0,mobile,referral
S004982,U1115,2023-09-28,10,1762,0,mobile,referral
S004983,U1115,2023-10-29,1,12,1,mobile,referral
S004984,U1115,2023-09-21,1,45,1,mobile,referral
S004985,U1116,2023-10-02,14,457,0,desktop,organic_search
S004986,U1117,2023-08-31,1,52,1,tablet,paid_search
S004987,U1117,2023-11-03,10,339,0,tablet,paid_search
S004988,U1117,2023-09-28,1,24,1,tablet,paid_search
S004989,U1117,2023-11-28,13,314,0,tablet,paid_search
S004990,U1117,2023-06-29,1,33,1,tablet,paid_search
S004991,U1117,2023-10-09,2,1300,0,tablet,paid_search
S004992,U1118,2023-09-21,11,1249,0,mobile,organic_search
S004993,U1119,2023-09-19,1,21,1,desktop,organic_search
S004994,U1119,2023-07-11,9,582,0,desktop,organic_search
S004995,U1120,2023-10-21,13,1233,0,desktop,paid_search
S004996,U1120,2023-12-16,8,1630,0,desktop,paid_search
S004997,U1120,2023-12-16,8,1658,0,desktop,paid_search
S004998,U1121,2023-12-29,14,1289,0,mobile,organic_search
S004999,U1121,2023-12-17,1,43,1,mobile,organic_search
S005000,U1121,2023-11-26,1,33,1,mobile,organic_search
S005001,U1121,2023-12-08,11,568,0,mobile,organic_search
S005002,U1121,2023-11-07,3,662,0,mobile,organic_search
S005003,U1122,2023-11-04,11,1327,0,mobile,social_media
S005004,U1123,2023-08-28,3,438,0,mobile,organic_search
S005005,U1123,2023-09-10,1,19,1,mobile,organic_search
S005006,U1123,2023-11-02,10,172,0,mobile,organic_search
S005007,U1123,2023-10-27,2,1202,0,mobile,organic_search
S005008,U1124,2023-09-19,3,996,0,desktop,email
S005009,U1124,2023-12-06,2,1374,0,desktop,email
S005010,U1124,2023-10-26,1,23,1,desktop,email
S005011,U1124,2023-10-09,13,527,0,desktop,email
S005012,U1124,2023-11-05,7,1432,0,desktop,email
S005013,U1124,2023-11-23,7,1391,0,desktop,email
S005014,U1124,2023-10-01,10,343,0,desktop,email
S005015,U1124,2023-11-23,14,95,0,desktop,email
S005016,U1125,2023-11-19,8,1419,0,mobile,paid_search
S005017,U1125,2023-11-26,13,1219,0,mobile,paid_search
S005018,U1125,2023-12-28,2,1184,0,mobile,paid_search
S005019,U1125,2023-11-28,14,794,0,mobile,paid_search
S005020,U1125,2023-12-23,8,1413,0,mobile,paid_search
S005021,U1126,2023-06-26,8,1233,0,tablet,organic_search
S005022,U1126,2023-09-07,12,209,0,tablet,organic_search
S005023,U1126,2023-07-28,1,40,1,tablet,organic_search
S005024,U1126,2023-12-27,12,1761,0,tablet,organic_search
S005025,U1126,2023-11-25,14,449,0,tablet,organic_search
S005026,U1127,2023-12-09,14,306,0,desktop,social_media
S005027,U1127,2023-06-28,14,606,0,desktop,social_media
S005028,U1127,2023-09-12,5,1263,0,desktop,social_media
S005029,U1127,2023-07-29,6,1342,0,desktop,social_media
S005030,U1127,2023-03-12,15,396,0,desktop,social_media
S005031,U1127,2023-10-22,2,73,0,desktop,social_media
S005032,U1128,2023-11-16,8,188,0,desktop,email
S005033,U1128,2023-09-08,1,34,1,desktop,email
S005034,U1128,2023-11-04,1,15,1,desktop,email
S005035,U1128,2023-11-25,1,49,1,desktop,email
S005036,U1128,2023-10-13,15,112,0,desktop,email
S005037,U1128,2023-09-07,8,1140,0,desktop,email
S005038,U1128,2023-09-08,6,224,0,desktop,email
S005039,U1129,2023-10-22,15,1570,0,mobile,paid_search
S005040,U1129,2023-08-04,1,36,1,mobile,paid_search
S005041,U1129,2023-11-28,1,50,1,mobile,paid_search
S005042,U1129,2023-09-24,1,47,1,mobile,paid_search
S005043,U1129,2023-09-04,12,354,0,mobile,paid_search
S005044,U1130,2023-11-14,12,633,0,desktop,organic_search
S005045,U1131,2023-11-08,9,966,0,mobile,organic_search
S005046,U1131,2023-12-15,1,20,1,mobile,organic_search
S005047,U1131,2023-11-10,9,346,0,mobile,organic_search
S005048,U1131,2023-12-23,15,903,0,mobile,organic_search
S005049,U1131,2023-12-19,1,18,1,mobile,organic_search
S005050,U1132,2023-04-09,3,1587,0,desktop,referral
S005051,U1132,2023-12-07,15,1031,0,desktop,referral
S005052,U1132,2023-10-13,4,1217,0,desktop,referral
S005053,U1132,2023-05-04,6,106,0,desktop,referral
S005054,U1132,2023-10-20,12,1152,0,desktop,referral
S005055,U1132,2023-08-12,1,22,1,desktop,referral
S005056,U1133,2023-10-14,3,331,0,mobile,paid_search
S005057,U1133,2023-10-29,4,474,0,mobile,paid_search
S005058,U1133,2023-11-02,8,282,0,mobile,paid_search
S005059,U1133,2023-11-17,3,1010,0,mobile,paid_search
S005060,U1134,2023-09-05,4,1448,0,mobile,social_media
S005061,U1135,2023-05-06,2,837,0,tablet,social_media
S005062,U1135,2023-05-23,1,37,1,tablet,social_media
S005063,U1136,2023-12-12,7,331,0,mobile,social_media
S005064,U1136,2023-12-09,11,766,0,mobile,social_media
S005065,U1136,2023-12-04,1,23,1,mobile,social_media
S005066,U1136,2023-12-08,1,52,1,mobile,social_media
S005067,U1137,2023-08-28,1,13,1,desktop,organic_search
S005068,U1137,2023-06-18,7,157,0,desktop,organic_search
S005069,U1137,2023-06-04,6,1105,0,desktop,organic_search
S005070,U1137,2023-04-15,3,943,0,desktop,organic_search
S005071,U1137,2023-08-12,1,13,1,desktop,organic_search
S005072,U1138,2023-09-09,1,26,1,desktop,social_media
S005073,U1138,2023-12-15,1,40,1,desktop,social_media
S005074,U1138,2023-09-30,1,19,1,desktop,social_media
S005075,U1138,2023-09-12,9,1426,0,desktop,social_media
S005076,U1139,2023-08-21,1,20,1,mobile,email
S005077,U1139,2023-12-15,1,41,1,mobile,email
S005078,U1139,2023-12-02,4,269,0,mobile,email
S005079,U1140,2023-08-07,8,411,0,desktop,organic_search
S005080,U1140,2023-12-31,15,1066,0,desktop,organic_search
S005081,U1140,2023-11-06,1,37,1,desktop,organic_search
S005082,U1140,2023-07-23,10,557,0,desktop,organic_search
S005083,U1141,2023-12-12,10,1455,0,mobile,direct
S005084,U1141,2023-07-29,7,528,0,mobile,direct
S005085,U1142,2023-04-07,13,1265,0,desktop,paid_search
S005086,U1142,2023-12-30,8,884,0,desktop,paid_search
S005087,U1142,2023-05-26,13,185,0,desktop,paid_search
S005088,U1142,2023-10-19,9,543,0,desktop,paid_search
S005089,U1142,2023-10-20,14,360,0,desktop,paid_search
S005090,U1142,2023-04-03,2,830,0,desktop,paid_search
S005091,U1142,2023-12-28,1,52,1,desktop,paid_search
S005092,U1142,2023-06-22,1,50,1,desktop,paid_search
S005093,U1143,2023-10-11,3,865,0,desktop,paid_search
S005094,U1143,2023-11-25,7,90,0,desktop,paid_search
S005095,U1143,2023-12-08,9,274,0,desktop,paid_search
S005096,U1143,2023-11-26,1,46,1,desktop,paid_search
S005097,U1143,2023-09-19,10,1393,0,desktop,paid_search
S005098,U1143,2023-12-07,3,1228,0,desktop,paid_search
S005099,U1144,2023-07-29,9,1606,0,mobile,organic_search
S005100,U1144,2023-12-13,10,1269,0,mobile,organic_search
S005101,U1144,2023-11-12,6,541,0,mobile,organic_search
S005102,U1145,2023-12-25,6,1664,0,desktop,organic_search
S005103,U1145,2023-12-05,4,319,0,desktop,organic_search
S005104,U1145,2023-07-28,14,129,0,desktop,organic_search
S005105,U1145,2023-12-20,5,1416,0,desktop,organic_search
S005106,U1145,2023-12-04,13,1285,0,desktop,organic_search
S005107,U1145,2023-09-21,6,1387,0,desktop,organic_search
S005108,U1145,2023-08-21,1,48,1,desktop,organic_search
S005109,U1146,2023-12-26,12,195,0,mobile,organic_search
S005110,U1146,2023-12-28,1,32,1,mobile,organic_search
S005111,U1146,2023-12-15,10,997,0,mobile,organic_search
S005112,U1146,2023-11-19,9,247,0,mobile,organic_search
S005113,U1146,2023-12-09,5,1174,0,mobile,organic_search
S005114,U1146,2023-12-12,9,461,0,mobile,organic_search
S005115,U1147,2023-01-31,9,622,0,tablet,social_media
S005116,U1147,2023-07-31,11,190,0,tablet,social_media
S005117,U1147,2023-12-05,9,1073,0,tablet,social_media
S005118,U1148,2023-10-20,15,1337,0,tablet,paid_search
S005119,U1148,2023-11-13,10,1078,0,tablet,paid_search
S005120,U1148,2023-12-01,15,1768,0,tablet,paid_search
S005121,U1148,2023-09-17,11,461,0,tablet,paid_search
S005122,U1148,2023-11-03,2,1679,0,tablet,paid_search
S005123,U1148,2023-11-22,12,1133,0,tablet,paid_search
S005124,U1148,2023-09-01,4,1457,0,tablet,paid_search
S005125,U1148,2023-11-20,7,166,0,tablet,paid_search
S005126,U1149,2023-10-11,15,798,0,tablet,paid_search
S005127,U1149,2023-11-26,11,739,0,tablet,paid_search
S005128,U1149,2023-12-05,2,1438,0,tablet,paid_search
S005129,U1149,2023-10-23,1,44,1,tablet,paid_search
S005130,U1149,2023-10-30,7,827,0,tablet,paid_search
S005131,U1150,2023-08-07,1,43,1,mobile,social_media
S005132,U1150,2023-10-19,8,461,0,mobile,social_media
S005133,U1150,2023-06-11,15,1312,0,mobile,social_media
S005134,U1150,2023-08-29,1,25,1,mobile,social_media
S005135,U1150,2023-06-08,13,1239,0,mobile,social_media
S005136,U1151,2023-12-05,5,458,0,mobile,paid_search
S005137,U1151,2023-12-24,11,271,0,mobile,paid_search
S005138,U1151,2023-11-28,6,223,0,mobile,paid_search
S005139,U1151,2023-11-26,1,31,1,mobile,paid_search
S005140,U1151,2023-12-16,1,31,1,mobile,paid_search
S005141,U1152,2023-08-08,4,886,0,desktop,paid_search
S005142,U1152,2023-11-24,1,54,1,desktop,paid_search
S005143,U1152,2023-08-22,11,1660,0,desktop,paid_search
S005144,U1152,2023-12-19,5,1093,0,desktop,paid_search
S005145,U1152,2023-07-24,8,816,0,desktop,paid_search
S005146,U1152,2023-09-28,1,51,1,desktop,paid_search
S005147,U1152,2023-10-30,8,1204,0,desktop,paid_search
S005148,U1153,2023-06-11,14,1058,0,desktop,paid_search
S005149,U1153,2023-12-21,15,595,0,desktop,paid_search
S005150,U1153,2023-08-03,1,29,1,desktop,paid_search
S005151,U1153,2023-11-14,12,1109,0,desktop,paid_search
S005152,U1153,2023-11-01,1,17,1,desktop,paid_search
S005153,U1153,2023-10-08,4,156,0,desktop,paid_search
S005154,U1154,2023-09-25,7,1251,0,mobile,paid_search
S005155,U1154,2023-05-01,1,12,1,mobile,paid_search
S005156,U1154,2023-02-14,5,867,0,mobile,paid_search
S005157,U1154,2023-06-07,1,28,1,mobile,paid_search
S005158,U1155,2023-06-23,7,474,0,desktop,paid_search
S005159,U1155,2023-06-23,1,21,1,desktop,paid_search
S005160,U1155,2023-08-28,5,1734,0,desktop,paid_search
S005161,U1155,2023-09-11,15,1134,0,desktop,paid_search
S005162,U1155,2023-06-20,1,37,1,desktop,paid_search
S005163,U1155,2023-09-18,2,92,0,desktop,paid_search
S005164,U1155,2023-11-01,1,19,1,desktop,paid_search
S005165,U1155,2023-11-21,14,283,0,desktop,paid_search
S005166,U1156,2023-12-09,2,1649,0,mobile,organic_search
S005167,U1156,2023-10-17,1,34,1,mobile,organic_search
S005168,U1156,2023-11-19,3,1485,0,mobile,organic_search
S005169,U1156,2023-11-16,10,183,0,mobile,organic_search
S005170,U1156,2023-11-18,4,1611,0,mobile,organic_search
S005171,U1157,2023-11-02,1,18,1,desktop,organic_search
S005172,U1157,2023-11-17,10,1202,0,desktop,organic_search
S005173,U1157,2023-12-26,8,393,0,desktop,organic_search
S005174,U1157,2023-12-28,1,31,1,desktop,organic_search
S005175,U1157,2023-12-07,14,1648,0,desktop,organic_search
S005176,U1157,2023-11-29,7,1642,0,desktop,organic_search
S005177,U1157,2023-12-09,14,1604,0,desktop,organic_search
S005178,U1157,2023-11-30,6,671,0,desktop,organic_search
S005179,U1158,2023-09-03,7,1104,0,desktop,direct
S005180,U1158,2023-10-24,12,632,0,desktop,direct
S005181,U1158,2023-12-15,13,1264,0,desktop,direct
S005182,U1159,2023-12-20,7,1673,0,desktop,paid_search
S005183,U1159,2023-12-15,1,18,1,desktop,paid_search
S005184,U1159,2023-12-16,3,229,0,desktop,paid_search
S005185,U1159,2023-12-24,2,338,0,desktop,paid_search
S005186,U1159,2023-11-27,2,379,0,desktop,paid_search
S005187,U1159,2023-12-16,5,1260,0,desktop,paid_search
S005188,U1159,2023-12-11,1,25,1,desktop,paid_search
S005189,U1160,2023-09-03,15,709,0,mobile,social_media
S005190,U1160,2023-08-22,1,30,1,mobile,social_media
S005191,U1160,2023-10-31,10,477,0,mobile,social_media
S005192,U1161,2023-12-15,12,265,0,mobile,email
S005193,U1161,2023-11-28,15,1124,0,mobile,email
S005194,U1161,2023-12-13,8,1261,0,mobile,email
S005195,U1161,2023-12-19,9,355,0,mobile,email
S005196,U1161,2023-12-11,13,514,0,mobile,email
S005197,U1161,2023-12-07,12,1675,0,mobile,email
S005198,U1161,2023-12-08,6,1377,0,mobile,email
S005199,U1162,2023-10-19,4,810,0,desktop,email
S005200,U1162,2023-12-04,13,403,0,desktop,email
S005201,U1162,2023-11-16,1,14,1,desktop,email
S005202,U1162,2023-12-06,1,21,1,desktop,email
S005203,U1162,2023-12-29,15,276,0,desktop,email
S005204,U1162,2023-10-17,1,14,1,desktop,email
S005205,U1162,2023-10-16,1,19,1,desktop,email
S005206,U1163,2023-09-07,2,832,0,desktop,organic_search
S005207,U1164,2023-09-12,8,597,0,mobile,organic_search
S005208,U1165,2023-04-01,1,45,1,tablet,organic_search
S005209,U1165,2023-09-04,10,398,0,tablet,organic_search
S005210,U1165,2023-09-08,13,238,0,tablet,organic_search
S005211,U1165,2023-12-16,14,430,0,tablet,organic_search
S005212,U1165,2023-07-08,7,593,0,tablet,organic_search
S005213,U1165,2023-07-14,6,1050,0,tablet,organic_search
S005214,U1165,2023-03-20,15,1229,0,tablet,organic_search
S005215,U1165,2023-01-26,11,244,0,tablet,organic_search
S005216,U1166,2023-09-05,10,553,0,desktop,organic_search
S005217,U1166,2023-04-15,10,432,0,desktop,organic_search
S005218,U1166,2023-10-05,12,1020,0,desktop,organic_search
S005219,U1166,2023-05-22,1,53,1,desktop,organic_search
S005220,U1166,2023-06-12,1,55,1,desktop,organic_search
S005221,U1166,2023-06-13,12,1253,0,desktop,organic_search
S005222,U1166,2023-05-28,2,727,0,desktop,organic_search
S005223,U1166,2023-05-26,1,46,1,desktop,organic_search
S005224,U1167,2023-08-03,3,1560,0,desktop,organic_search
S005225,U1167,2023-08-11,12,1258,0,desktop,organic_search
S005226,U1167,2023-02-12,5,1192,0,desktop,organic_search
S005227,U1167,2023-10-13,1,20,1,desktop,organic_search
S005228,U1168,2023-12-09,5,1676,0,mobile,paid_search
S005229,U1168,2023-11-19,10,476,0,mobile,paid_search
S005230,U1168,2023-09-14,6,606,0,mobile,paid_search
S005231,U1168,2023-10-09,1,51,1,mobile,paid_search
S005232,U1168,2023-10-21,9,508,0,mobile,paid_search
S005233,U1168,2023-08-05,6,566,0,mobile,paid_search
S005234,U1169,2023-12-03,15,579,0,mobile,paid_search
S005235,U1170,2023-05-14,1,38,1,mobile,organic_search
