session_id,user_id,session_date,page_views,session_duration_sec,bounced,device,channel
S003694,U0838,2023-09-02,7,967,0,tablet,paid_search
S003695,U0838,2023-12-08,10,1569,0,tablet,paid_search
S003696,U0838,2023-05-04,3,153,0,tablet,paid_search
S003697,U0838,2023-05-07,9,567,0,tablet,paid_search
S003698,U0839,2023-09-22,5,323,0,tablet,email
S003699,U0839,2023-11-14,6,171,0,tablet,email
S003700,U0840,2023-10-07,12,919,0,desktop,email
S003701,U0840,2023-09-30,2,1109,0,desktop,email
S003702,U0840,2023-12-07,15,1730,0,desktop,email
S003703,U0840,2023-09-26,5,239,0,desktop,email
S003704,U0840,2023-10-16,14,1541,0,desktop,email
S003705,U0841,2023-08-08,11,400,0,tablet,organic_search
S003706,U0841,2023-08-12,1,1218,0,tablet,organic_search
S003707,U0841,2023-11-08,8,967,0,tablet,organic_search
S003708,U0841,2023-10-30,5,761,0,tablet,organic_search
S003709,U0841,2023-12-02,2,1286,0,tablet,organic_search
S003710,U0841,2023-08-23,2,133,0,tablet,organic_search
S003711,U0841,2023-12-19,6,790,0,tablet,organic_search
S003712,U0842,2023-04-23,12,540,0,tablet,organic_search
S003713,U0842,2023-02-19,5,1371,0,tablet,organic_search
S003714,U0842,2023-08-19,1,819,0,tablet,organic_search
S003715,U0843,2023-07-05,14,1068,0,mobile,organic_search
S003716,U0843,2023-06-25,9,531,0,mobile,organic_search
S003717,U0843,2023-06-06,1,386,0,mobile,organic_search
S003718,U0843,2023-07-25,3,1395,0,mobile,organic_search
S003719,U0843,2023-08-02,9,1299,0,mobile,organic_search
S003720,U0844,2023-07-03,6,1148,0,mobile,organic_search
S003721,U0844,2023-05-25,10,1401,0,mobile,organic_search
S003722,U0845,2023-12-29,5,672,0,mobile,direct
S003723,U0845,2023-12-01,4,1718,0,mobile,direct
S003724,U0846,2023-11-15,6,706,0,desktop,social_media
S003725,U0846,2023-11-07,13,1029,0,desktop,social_media
S003726,U0846,2023-12-03,13,497,0,desktop,social_media
S003727,U0846,2023-09-13,12,292,0,desktop,social_media
S003728,U0846,2023-09-12,14,1330,0,desktop,social_media
S003729,U0846,2023-12-03,4,246,0,desktop,social_media
S003730,U0846,2023-11-26,3,1672,0,desktop,social_media
S003731,U0846,2023-12-08,9,1487,0,desktop,social_media
S003732,U0847,2023-12-21,15,831,0,desktop,social_media
S003733,U0848,2023-12-12,7,1417,0,mobile,email
S003734,U0848,2023-12-27,5,118,0,mobile,email
S003735,U0848,2023-08-15,6,274,0,mobile,email
S003736,U0848,2023-06-01,9,334,0,mobile,email
S003737,U0848,2023-08-30,15,1192,0,mobile,email
S003738,U0848,2023-08-20,10,1025,0,mobile,email
S003739,U0849,2023-09-05,2,1200,0,tablet,organic_search
S003740,U0849,2023-10-24,10,1731,0,tablet,organic_search
S003741,U0849,2023-12-08,12,190,0,tablet,organic_search
S003742,U0849,2023-12-14,15,1501,0,tablet,organic_search
S003743,U0849,2023-09-07,2,1572,0,tablet,organic_search
S003744,U0849,2023-10-17,11,738,0,tablet,organic_search
S003745,U0849,2023-08-30,4,54,0,tablet,organic_search
S003746,U0850,2023-12-08,6,831,0,mobile,direct
S003747,U0850,2023-05-08,4,1781,0,mobile,direct
S003748,U0850,2023-09-22,14,1452,0,mobile,direct
S003749,U0850,2023-11-17,2,267,0,mobile,direct
S003750,U0850,2023-11-25,14,1718,0,mobile,direct
S003751,U0850,2023-07-31,15,1360,0,mobile,direct
S003752,U0850,2023-05-05,13,458,0,mobile,direct
S003753,U0850,2023-09-22,8,388,0,mobile,direct
S003754,U0851,2023-08-12,1,424,0,mobile,social_media
S003755,U0851,2023-11-17,3,1397,0,mobile,social_media
S003756,U0851,2023-07-07,11,1550,0,mobile,social_media
S003757,U0851,2023-08-13,3,1761,0,mobile,social_media
S003758,U0851,2023-12-04,12,541,0,mobile,social_media
S003759,U0852,2023-10-16,1,964,0,desktop,paid_search
S003760,U0852,2023-07-27,6,340,0,desktop,paid_search
S003761,U0852,2023-09-18,6,357,0,desktop,paid_search
S003762,U0852,2023-02-11,6,277,0,desktop,paid_search
S003763,U0852,2023-10-26,2,533,0,desktop,paid_search
S003764,U0852,2023-07-01,3,1070,0,desktop,paid_search
S003765,U0852,2023-07-22,2,1749,0,desktop,paid_search
S003766,U0852,2023-10-19,14,569,0,desktop,paid_search
S003767,U0853,2023-07-26,2,1508,0,mobile,organic_search
S003768,U0853,2023-08-16,6,1310,0,mobile,organic_search
S003769,U0853,2023-02-20,12,782,0,mobile,organic_search
S003770,U0853,2023-07-10,15,1579,0,mobile,organic_search
S003771,U0853,2023-01-20,7,814,0,mobile,organic_search
S003772,U0853,2023-12-14,4,869,0,mobile,organic_search
S003773,U0853,2023-01-26,15,927,0,mobile,organic_search
S003774,U0854,2023-12-10,15,1328,0,tablet,organic_search
S003775,U0855,2023-12-03,14,1006,0,mobile,organic_search
S003776,U0855,2023-11-07,13,542,0,mobile,organic_search
S003777,U0855,2023-08-24,6,860,0,mobile,organic_search
S003778,U0855,2023-12-27,8,99,0,mobile,organic_search
S003779,U0855,2023-12-02,5,1516,0,mobile,organic_search
S003780,U0855,2023-12-28,12,523,0,mobile,organic_search
S003781,U0855,2023-09-27,10,1670,0,mobile,organic_search
S003782,U0856,2023-11-24,6,587,0,desktop,paid_search
S003783,U0856,2023-12-19,1,656,0,desktop,paid_search
S003784,U0856,2023-12-10,2,1733,0,desktop,paid_search
S003785,U0856,2023-12-28,1,101,0,desktop,paid_search
S003786,U0856,2023-12-31,4,1321,0,desktop,paid_search
S003787,U0856,2023-12-22,11,96,0,desktop,paid_search
S003788,U0856,2023-12-19,4,323,0,desktop,paid_search
S003789,U0857,2023-09-24,3,1382,0,mobile,social_media
S003790,U0857,2023-07-21,4,1577,0,mobile,social_media
S003791,U0857,2023-12-27,10,608,0,mobile,social_media
S003792,U0857,2023-12-17,12,1710,0,mobile,social_media
S003793,U0857,2023-11-07,7,1776,0,mobile,social_media
S003794,U0857,2023-11-22,10,685,0,mobile,social_media
S003795,U0858,2023-03-05,11,465,0,desktop,paid_search
S003796,U0858,2023-03-07,9,234,0,desktop,paid_search
S003797,U0858,2023-10-12,12,47,0,desktop,paid_search
S003798,U0858,2023-06-29,9,371,0,desktop,paid_search
S003799,U0858,2023-12-08,2,1158,0,desktop,paid_search
S003800,U0859,2023-06-30,6,926,0,desktop,direct
S003801,U0859,2023-12-13,13,1694,0,desktop,direct
S003802,U0859,2023-09-05,13,926,0,desktop,direct
S003803,U0859,2023-08-02,4,1421,0,desktop,direct
S003804,U0859,2023-09-20,8,1031,0,desktop,direct
S003805,U0859,2023-12-25,15,983,0,desktop,direct
S003806,U0859,2023-08-27,10,1753,0,desktop,direct
S003807,U0860,2023-12-14,8,759,0,desktop,organic_search
S003808,U0860,2023-12-19,13,638,0,desktop,organic_search
S003809,U0860,2023-12-03,12,260,0,desktop,organic_search
S003810,U0860,2023-12-14,9,1800,0,desktop,organic_search
S003811,U0860,2023-12-02,11,784,0,desktop,organic_search
S003812,U0860,2023-11-30,10,1145,0,desktop,organic_search
S003813,U0861,2023-11-24,4,560,0,mobile,email
S003814,U0861,2023-09-06,1,539,0,mobile,email
S003815,U0862,2023-08-28,10,766,0,mobile,social_media
S003816,U0862,2023-10-06,1,724,0,mobile,social_media
S003817,U0862,2023-09-07,12,993,0,mobile,social_media
S003818,U0862,2023-08-20,11,1543,0,mobile,social_media
S003819,U0863,2023-12-15,3,1494,0,desktop,organic_search
S003820,U0863,2023-07-26,11,991,0,desktop,organic_search
S003821,U0863,2023-08-28,11,601,0,desktop,organic_search
S003822,U0863,2023-09-14,9,226,0,desktop,organic_search
S003823,U0863,2023-07-15,15,1467,0,desktop,organic_search
S003824,U0863,2023-11-26,1,1595,0,desktop,organic_search
S003825,U0863,2023-06-25,15,1057,0,desktop,organic_search
S003826,U0864,2023-06-30,9,1115,0,tablet,social_media
S003827,U0864,2023-07-15,7,490,0,tablet,social_media
S003828,U0864,2023-04-10,9,338,0,tablet,social_media
S003829,U0865,2023-10-17,10,1695,0,desktop,social_media
S003830,U0865,2023-12-09,3,219,0,desktop,social_media
S003831,U0865,2023-09-26,1,1104,0,desktop,social_media
S003832,U0865,2023-10-01,5,1310,0,desktop,social_media
S003833,U0865,2023-07-07,11,1422,0,desktop,social_media
S003834,U0866,2023-10-21,8,1390,0,mobile,direct
S003835,U0866,2023-10-02,1,1774,0,mobile,direct
S003836,U0866,2023-10-01,4,1465,0,mobile,direct
S003837,U0866,2023-12-10,15,1397,0,mobile,direct
S003838,U0866,2023-10-01,5,1777,0,mobile,direct
S003839,U0867,2023-11-04,3,1569,0,tablet,email
S003840,U0867,2023-09-01,2,624,0,tablet,email
S003841,U0867,2023-11-16,10,1778,0,tablet,email
S003842,U0867,2023-05-21,11,33,0,tablet,email
S003843,U0867,2023-04-20,12,1381,0,tablet,email
S003844,U0867,2023-04-01,5,887,0,tablet,email
S003845,U0867,2023-10-09,15,1710,0,tablet,email
S003846,U0868,2023-09-06,11,1036,0,mobile,paid_search
S003847,U0868,2023-03-29,7,745,0,mobile,paid_search
S003848,U0868,2023-07-09,3,463,0,mobile,paid_search
S003849,U0868,2023-02-26,11,980,0,mobile,paid_search
S003850,U0868,2023-03-03,3,529,0,mobile,paid_search
S003851,U0868,2023-06-18,15,485,0,mobile,paid_search
S003852,U0868,2023-05-17,10,1667,0,mobile,paid_search
S003853,U0869,2023-11-28,13,1368,0,desktop,email
S003854,U0869,2023-11-28,3,256,0,desktop,email
S003855,U0870,2023-09-14,1,1772,0,desktop,social_media
S003856,U0870,2023-07-25,5,1565,0,desktop,social_media
S003857,U0870,2023-09-22,1,1549,0,desktop,social_media
S003858,U0871,2023-12-25,4,1179,0,tablet,paid_search
S003859,U0871,2023-08-21,1,1583,0,tablet,paid_search
S003860,U0871,2023-10-28,13,759,0,tablet,paid_search
S003861,U0872,2023-12-18,11,533,0,tablet,organic_search
S003862,U0872,2023-12-31,6,1693,0,tablet,organic_search
S003863,U0872,2023-11-30,15,1404,0,tablet,organic_search
S003864,U0872,2023-12-25,8,378,0,tablet,organic_search
S003865,U0872,2023-12-27,5,621,0,tablet,organic_search
S003866,U0873,2023-11-28,8,544,0,tablet,social_media
S003867,U0873,2023-12-23,12,597,0,tablet,social_media
S003868,U0873,2023-12-29,7,859,0,tablet,social_media
S003869,U0873,2023-12-09,14,1658,0,tablet,social_media
S003870,U0873,2023-12-03,7,1088,0,tablet,social_media
S003871,U0873,2023-12-28,11,607,0,tablet,social_media
S003872,U0873,2023-12-14,2,853,0,tablet,social_media
S003873,U0873,2023-12-12,8,933,0,tablet,social_media
S003874,U0874,2023-07-30,11,1546,0,tablet,paid_search
S003875,U0875,2023-09-27,6,336,0,tablet,paid_search
S003876,U0875,2023-07-12,10,1729,0,tablet,paid_search
S003877,U0876,2023-05-04,9,1368,0,tablet,organic_search
S003878,U0876,2023-08-12,5,1473,0,tablet,organic_search
S003879,U0876,2023-12-19,14,1504,0,tablet,organic_search
S003880,U0876,2023-11-29,14,978,0,tablet,organic_search
S003881,U0876,2023-05-03,10,884,0,tablet,organic_search
S003882,U0876,2023-10-29,14,718,0,tablet,organic_search
S003883,U0876,2023-08-19,1,732,0,tablet,organic_search
S003884,U0877,2023-09-05,9,1557,0,tablet,organic_search
S003885,U0877,2023-12-28,15,672,0,tablet,organic_search
S003886,U0878,2023-04-05,15,1432,0,mobile,paid_search
S003887,U0878,2023-12-03,10,236,0,mobile,paid_search
S003888,U0878,2023-04-12,1,570,0,mobile,paid_search
S003889,U0879,2023-12-11,13,1007,0,mobile,organic_search
S003890,U0879,2023-12-01,14,1034,0,mobile,organic_search
S003891,U0879,2023-11-25,10,858,0,mobile,organic_search
S003892,U0879,2023-12-13,11,1177,0,mobile,organic_search
S003893,U0879,2023-12-08,4,963,0,mobile,organic_search
S003894,U0879,2023-12-16,8,74,0,mobile,organic_search
S003895,U0879,2023-12-07,9,1484,0,mobile,organic_search
S003896,U0880,2023-03-30,1,1558,0,desktop,social_media
S003897,U0881,2023-03-13,12,895,0,desktop,organic_search
S003898,U0881,2023-05-07,10,871,0,desktop,organic_search
S003899,U0882,2023-09-15,15,1799,0,desktop,referral
S003900,U0882,2023-11-20,11,1717,0,desktop,referral
S003901,U0882,2023-12-04,14,1177,0,desktop,referral
S003902,U0882,2023-09-13,6,1356,0,desktop,referral
S003903,U0882,2023-11-18,1,1602,0,desktop,referral
S003904,U0882,2023-09-17,6,802,0,desktop,referral
S003905,U0882,2023-09-02,7,1426,0,desktop,referral
S003906,U0882,2023-08-08,8,256,0,desktop,referral
S003907,U0883,2023-06-04,8,910,0,tablet,email
S003908,U0883,2023-09-11,3,1456,0,tablet,email
S003909,U0883,2023-06-03,8,1503,0,tablet,email
S003910,U0883,2023-11-23,1,324,0,tablet,email
S003911,U0883,2023-08-09,10,166,0,tablet,email
S003912,U0883,2023-10-01,7,140,0,tablet,email
S003913,U0883,2023-05-05,11,448,0,tablet,email
S003914,U0883,2023-09-23,12,1659,0,tablet,email
S003915,U0884,2023-10-27,2,306,0,mobile,organic_search
S003916,U0884,2023-12-29,7,816,0,mobile,organic_search
S003917,U0884,2023-12-19,3,598,0,mobile,organic_search
S003918,U0884,2023-11-20,10,598,0,mobile,organic_search
S003919,U0884,2023-11-23,15,180,0,mobile,organic_search
S003920,U0884,2023-10-29,9,95,0,mobile,organic_search
S003921,U0884,2023-11-24,14,1172,0,mobile,organic_search
S003922,U0884,2023-10-02,8,52,0,mobile,organic_search
S003923,U0885,2023-12-21,13,576,0,tablet,organic_search
S003924,U0885,2023-10-04,14,1772,0,tablet,organic_search
S003925,U0885,2023-07-27,7,81,0,tablet,organic_search
S003926,U0885,2023-08-01,11,738,0,tablet,organic_search
S003927,U0885,2023-10-05,14,1576,0,tablet,organic_search
S003928,U0885,2023-07-11,10,715,0,tablet,organic_search
S003929,U0885,2023-06-21,8,1673,0,tablet,organic_search
S003930,U0885,2023-07-11,13,714,0,tablet,organic_search
S003931,U0886,2023-09-13,5,1429,0,mobile,paid_search
S003932,U0886,2023-08-12,4,339,0,mobile,paid_search
S003933,U0887,2023-09-11,1,1548,0,desktop,organic_search
S003934,U0887,2023-12-05,9,1126,0,desktop,organic_search
S003935,U0887,2023-06-01,4,946,0,desktop,organic_search
S003936,U0887,2023-10-14,2,1028,0,desktop,organic_search
S003937,U0887,2023-12-01,14,54,0,desktop,organic_search
S003938,U0888,2023-11-23,1,1162,0,desktop,paid_search
S003939,U0889,2023-03-29,11,407,0,tablet,organic_search
S003940,U0889,2023-04-28,7,1466,0,tablet,organic_search
S003941,U0889,2023-04-17,3,625,0,tablet,organic_search
S003942,U0889,2023-09-03,10,1102,0,tablet,organic_search
S003943,U0889,2023-04-05,8,1705,0,tablet,organic_search
S003944,U0889,2023-07-22,10,1443,0,tablet,organic_search
S003945,U0889,2023-04-19,12,1757,0,tablet,organic_search
S003946,U0890,2023-06-07,13,889,0,tablet,organic_search
S003947,U0890,2023-05-26,4,76,0,tablet,organic_search
S003948,U0890,2023-10-26,5,1359,0,tablet,organic_search
S003949,U0890,2023-06-19,15,1512,0,tablet,organic_search
S003950,U0890,2023-08-23,15,1519,0,tablet,organic_search
S003951,U0890,2023-10-10,14,1749,0,tablet,organic_search
S003952,U0890,2023-04-13,12,691,0,tablet,organic_search
S003953,U0890,2023-08-27,14,318,0,tablet,organic_search
S003954,U0891,2023-07-19,7,1285,0,mobile,organic_search
S003955,U0891,2023-11-12,7,1689,0,mobile,organic_search
S003956,U0891,2023-04-03,3,521,0,mobile,organic_search
S003957,U0891,2023-10-09,4,1285,0,mobile,organic_search
S003958,U0891,2023-01-26,3,1634,0,mobile,organic_search
S003959,U0891,2023-09-21,2,1418,0,mobile,organic_search
S003960,U0891,2023-01-19,3,1563,0,mobile,organic_search
S003961,U0892,2023-06-03,2,1748,0,desktop,social_media
S003962,U0892,2023-03-16,14,1112,0,desktop,social_media
S003963,U0892,2023-08-17,7,1340,0,desktop,social_media
S003964,U0892,2023-02-07,12,229,0,desktop,social_media
S003965,U0893,2023-12-15,12,989,0,desktop,email
S003966,U0893,2023-12-30,13,1301,0,desktop,email
S003967,U0893,2023-12-18,3,302,0,desktop,email
S003968,U0893,2023-12-31,8,953,0,desktop,email
S003969,U0893,2023-12-23,8,1411,0,desktop,email
S003970,U0894,2023-10-24,2,234,0,mobile,social_media
S003971,U0894,2023-10-25,9,501,0,mobile,social_media
S003972,U0894,2023-10-03,13,1562,0,mobile,social_media
S003973,U0894,2023-12-11,4,784,0,mobile,social_media
S003974,U0894,2023-11-01,11,1237,0,mobile,social_media
S003975,U0894,2023-12-21,1,337,0,mobile,social_media
S003976,U0895,2023-12-25,5,872,0,desktop,social_media
S003977,U0895,2023-10-05,4,1499,0,desktop,social_media
S003978,U0895,2023-08-11,13,1229,0,desktop,social_media
S003979,U0895,2023-10-07,3,500,0,desktop,social_media
S003980,U0895,2023-12-14,7,311,0,desktop,social_media
S003981,U0895,2023-08-24,5,1598,0,desktop,social_media
S003982,U0895,2023-05-14,13,1656,0,desktop,social_media
S003983,U0895,2023-04-29,1,1645,0,desktop,social_media
S003984,U0896,2023-12-09,14,865,0,desktop,paid_search
S003985,U0896,2023-08-12,10,1462,0,desktop,paid_search
S003986,U0896,2023-08-05,11,1077,0,desktop,paid_search
S003987,U0897,2023-12-08,12,1020,0,mobile,organic_search
S003988,U0897,2023-08-17,15,1505,0,mobile,organic_search
S003989,U0897,2023-06-29,14,121,0,mobile,organic_search
S003990,U0897,2023-04-21,3,1366,0,mobile,organic_search
S003991,U0897,2023-09-03,4,914,0,mobile,organic_search
S003992,U0897,2023-07-06,5,1509,0,mobile,organic_search
S003993,U0898,2023-12-18,14,1017,0,mobile,social_media
S003994,U0898,2023-11-24,10,218,0,mobile,social_media
S003995,U0898,2023-09-19,14,1074,0,mobile,social_media
S003996,U0898,2023-12-29,10,102,0,mobile,social_media
S003997,U0898,2023-11-17,10,1592,0,mobile,social_media
S003998,U0898,2023-08-27,8,275,0,mobile,social_media
S003999,U0899,2023-12-01,7,1054,0,desktop,social_media
S004000,U0899,2023-12-13,6,1494,0,desktop,social_media
S004001,U0899,2023-12-24,15,807,0,desktop,social_media
S004002,U0899,2023-12-12,13,221,0,desktop,social_media
S004003,U0899,2023-12-30,7,578,0,desktop,social_media
S004004,U0899,2023-12-15,4,1374,0,desktop,social_media
S004005,U0900,2023-10-31,7,1459,0,desktop,social_media
S004006,U0900,2023-12-02,6,160,0,desktop,social_media
S004007,U0900,2023-09-26,11,836,0,desktop,social_media
S004008,U0900,2023-12-29,1,764,0,desktop,social_media
S004009,U0900,2023-12-31,12,1764,0,desktop,social_media
S004010,U0900,2023-12-24,4,1438,0,desktop,social_media
S004011,U0900,2023-12-25,13,1249,0,desktop,social_media
S004012,U0900,2023-12-17,1,715,0,desktop,social_media
S004013,U0901,2023-10-24,2,403,0,mobile,paid_search
S004014,U0902,2023-12-18,3,1205,0,desktop,referral
S004015,U0903,2023-07-10,3,830,0,mobile,organic_search
S004016,U0903,2023-12-28,14,1127,0,mobile,organic_search
S004017,U0904,2023-11-10,5,383,0,desktop,organic_search
S004018,U0904,2023-11-28,15,776,0,desktop,organic_search
S004019,U0905,2023-12-02,6,1169,0,mobile,email
S004020,U0905,2023-05-27,10,486,0,mobile,email
S004021,U0905,2023-12-01,14,928,0,mobile,email
S004022,U0906,2023-07-19,8,350,0,desktop,email
S004023,U0906,2023-09-15,5,1414,0,desktop,email
S004024,U0906,2023-04-09,13,50,0,desktop,email
S004025,U0906,2023-03-13,9,1148,0,desktop,email
S004026,U0906,2023-09-10,12,665,0,desktop,email
S004027,U0906,2023-07-29,9,51,0,desktop,email
S004028,U0906,2023-11-27,15,1423,0,desktop,email
S004029,U0907,2023-10-09,4,944,0,mobile,social_media
S004030,U0907,2023-08-04,4,479,0,mobile,social_media
S004031,U0908,2023-07-25,12,1205,0,desktop,paid_search
S004032,U0908,2023-12-22,3,349,0,desktop,paid_search
S004033,U0908,2023-07-07,9,1338,0,desktop,paid_search
S004034,U0908,2023-06-14,10,623,0,desktop,paid_search
S004035,U0908,2023-05-16,5,999,0,desktop,paid_search
S004036,U0908,2023-10-27,10,904,0,desktop,paid_search
S004037,U0908,2023-10-13,8,953,0,desktop,paid_search
S004038,U0908,2023-10-09,9,1568,0,desktop,paid_search
S004039,U0909,2023-12-01,8,1352,0,desktop,direct
S004040,U0909,2023-07-17,15,1370,0,desktop,direct
S004041,U0909,2023-05-30,5,570,0,desktop,direct
S004042,U0909,2023-09-22,8,1019,0,desktop,direct
S004043,U0910,2023-11-28,6,815,0,desktop,email
S004044,U0910,2023-12-29,14,1093,0,desktop,email
S004045,U0910,2023-12-22,14,482,0,desktop,email
S004046,U0910,2023-08-17,11,1625,0,desktop,email
S004047,U0910,2023-11-04,12,262,0,desktop,email
S004048,U0910,2023-08-24,10,488,0,desktop,email
S004049,U0910,2023-12-05,2,305,0,desktop,email
S004050,U0910,2023-08-21,13,1592,0,desktop,email
S004051,U0911,2023-07-03,15,1711,0,desktop,organic_search
S004052,U0911,2023-01-24,9,1033,0,desktop,organic_search
S004053,U0911,2023-09-24,4,982,0,desktop,organic_search
S004054,U0911,2023-05-16,10,1343,0,desktop,organic_search
S004055,U0911,2023-10-06,9,1689,0,desktop,organic_search
S004056,U0911,2023-12-19,5,598,0,desktop,organic_search
S004057,U0911,2023-04-14,10,1523,0,desktop,organic_search
S004058,U0911,2023-04-09,7,758,0,desktop,organic_search
S004059,U0912,2023-08-31,7,516,0,desktop,paid_search
S004060,U0912,2023-12-06,2,1541,0,desktop,paid_search
S004061,U0912,2023-12-20,13,935,0,desktop,paid_search
S004062,U0912,2023-09-06,9,215,0,desktop,paid_search
S004063,U0912,2023-09-03,1,1043,0,desktop,paid_search
S004064,U0912,2023-09-19,4,1548,0,desktop,paid_search
S004065,U0913,2023-03-06,13,958,0,desktop,paid_search
S004066,U0913,2023-09-17,8,402,0,desktop,paid_search
S004067,U0913,2023-07-29,7,1151,0,desktop,paid_search
S004068,U0913,2023-03-03,14,405,0,desktop,paid_search
S004069,U0913,2023-05-07,2,621,0,desktop,paid_search
S004070,U0913,2023-05-26,10,102,0,desktop,paid_search
S004071,U0914,2023-12-03,15,283,0,desktop,referral
S004072,U0914,2023-11-03,8,1014,0,desktop,referral
S004073,U0914,2023-10-15,5,235,0,desktop,referral
S004074,U0914,2023-11-14,8,1379,0,desktop,referral
S004075,U0914,2023-10-07,1,396,0,desktop,referral
S004076,U0914,2023-10-13,13,696,0,desktop,referral
S004077,U0914,2023-08-31,1,1108,0,desktop,referral
S004078,U0915,2023-10-19,1,1646,0,mobile,email
S004079,U0915,2023-09-17,7,1599,0,mobile,email
S004080,U0916,2023-06-25,11,612,0,mobile,organic_search
S004081,U0916,2023-08-28,1,116,0,mobile,organic_search
S004082,U0917,2023-05-28,11,1008,0,tablet,organic_search
S004083,U0917,2023-04-11,15,1362,0,tablet,organic_search
S004084,U0917,2023-12-07,1,1418,0,tablet,organic_search
S004085,U0918,2023-12-20,3,367,0,desktop,social_media
S004086,U0918,2023-10-31,8,108,0,desktop,social_media
S004087,U0918,2023-12-10,7,1468,0,desktop,social_media
S004088,U0918,2023-11-21,6,463,0,desktop,social_media
S004089,U0918,2023-12-27,13,1538,0,desktop,social_media
S004090,U0919,2023-07-31,12,926,0,tablet,social_media
S004091,U0919,2023-10-25,4,180,0,tablet,social_media
S004092,U0919,2023-10-15,9,1178,0,tablet,social_media
S004093,U0919,2023-08-30,14,1313,0,tablet,social_media
S004094,U0919,2023-07-28,7,546,0,tablet,social_media
S004095,U0919,2023-07-31,3,745,0,tablet,social_media
S004096,U0919,2023-12-01,9,956,0,tablet,social_media
S004097,U0920,2023-11-18,13,1557,0,mobile,paid_search
S004098,U0920,2023-10-25,2,984,0,mobile,paid_search
S004099,U0920,2023-11-16,2,898,0,mobile,paid_search
S004100,U0920,2023-04-19,5,1738,0,mobile,paid_search
S004101,U0920,2023-07-20,13,244,0,mobile,paid_search
S004102,U0920,2023-11-19,12,1326,0,mobile,paid_search
S004103,U0921,2023-10-26,12,785,0,desktop,organic_search
S004104,U0921,2023-12-10,9,121,0,desktop,organic_search
S004105,U0921,2023-08-19,10,417,0,desktop,organic_search
S004106,U0921,2023-11-01,15,385,0,desktop,organic_search
S004107,U0921,2023-09-13,5,924,0,desktop,organic_search
S004108,U0921,2023-09-14,4,751,0,desktop,organic_search
S004109,U0921,2023-11-20,2,1170,0,desktop,organic_search
S004110,U0922,2023-12-27,3,1732,0,mobile,email
S004111,U0922,2023-10-11,14,1438,0,mobile,email
S004112,U0922,2023-11-10,5,301,0,mobile,email
S004113,U0922,2023-10-03,9,590,0,mobile,email
S004114,U0922,2023-09-30,12,1389,0,mobile,email
S004115,U0922,2023-10-09,12,1633,0,mobile,email
S004116,U0922,2023-10-16,8,536,0,mobile,email
S004117,U0923,2023-10-15,8,1506,0,mobile,paid_search
S004118,U0923,2023-10-30,13,1071,0,mobile,paid_search
S004119,U0923,2023-09-05,13,818,0,mobile,paid_search
S004120,U0924,2023-09-30,7,1031,0,desktop,social_media
S004121,U0924,2023-11-21,7,1063,0,desktop,social_media
S004122,U0925,2023-12-23,11,1056,0,mobile,paid_search
S004123,U0925,2023-12-08,14,249,0,mobile,paid_search
S004124,U0925,2023-12-30,11,1123,0,mobile,paid_search
S004125,U0925,2023-12-01,9,62,0,mobile,paid_search
S004126,U0925,2023-12-29,14,53,0,mobile,paid_search
S004127,U0925,2023-12-29,1,274,0,mobile,paid_search
S004128,U0925,2023-12-10,10,1021,0,mobile,paid_search
S004129,U0926,2023-11-11,11,803,0,mobile,organic_search
S004130,U0926,2023-12-02,1,623,0,mobile,organic_search
S004131,U0927,2023-12-10,3,666,0,tablet,direct
S004132,U0927,2023-11-07,12,329,0,tablet,direct
S004133,U0927,2023-09-02,2,691,0,tablet,direct
S004134,U0928,2023-09-13,10,1282,0,desktop,organic_search
S004135,U0928,2023-10-29,7,796,0,desktop,organic_search
S004136,U0929,2023-11-27,15,1687,0,mobile,organic_search
S004137,U0929,2023-11-14,2,604,0,mobile,organic_search
S004138,U0929,2023-12-03,15,347,0,mobile,organic_search
S004139,U0929,2023-12-11,7,392,0,mobile,organic_search
S004140,U0929,2023-11-19,5,1081,0,mobile,organic_search
S004141,U0929,2023-12-04,3,159,0,mobile,organic_search
S004142,U0929,2023-11-24,2,706,0,mobile,organic_search
S004143,U0930,2023-06-14,3,1207,0,desktop,organic_search
S004144,U0930,2023-10-21,4,1157,0,desktop,organic_search
S004145,U0930,2023-07-19,6,1259,0,desktop,organic_search
S004146,U0930,2023-11-29,10,385,0,desktop,organic_search
S004147,U0931,2023-10-17,14,747,0,desktop,direct
S004148,U0931,2023-11-18,8,769,0,desktop,direct
S004149,U0931,2023-10-28,12,981,0,desktop,direct
S004150,U0931,2023-05-22,2,938,0,desktop,direct
S004151,U0932,2023-12-22,4,1598,0,desktop,email
S004152,U0932,2023-12-07,7,1219,0,desktop,email
S004153,U0933,2023-05-05,6,410,0,desktop,social_media
S004154,U0933,2023-08-03,1,1436,0,desktop,social_media
S004155,U0933,2023-05-15,4,269,0,desktop,social_media
S004156,U0933,2023-09-19,2,1445,0,desktop,social_media
S004157,U0934,2023-12-14,11,1334,0,mobile,referral
S004158,U0934,2023-12-28,6,875,0,mobile,referral
S004159,U0935,2023-12-14,13,915,0,mobile,organic_search
S004160,U0935,2023-10-18,3,1472,0,mobile,organic_search
S004161,U0936,2023-11-05,2,141,0,mobile,email
S004162,U0936,2023-08-24,6,942,0,mobile,email
S004163,U0936,2023-07-27,8,720,0,mobile,email
S004164,U0936,2023-12-27,10,1295,0,mobile,email
S004165,U0936,2023-11-16,10,1470,0,mobile,email
